Fecha ;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;Temperatura;HR
20-09-2024 23:00;15,8;6;0;0;0;19,9;0,4;2,9;12,2;15,2;14;62
20-09-2024 24:00;16,9;5;0;0;0;9,4;0,6;5,3;20,8;26,1;12,9;68
21-09-2024 01:00;13,1;10;0;0;0;1,8;0,5;8,7;26,3;35;12,9;72
21-09-2024 02:00;17;17;0;0;0;0,7;0,5;12,4;26,2;38,6;12,7;76
21-09-2024 03:00;22,5;13;0;0;0;3,2;0,4;12,7;22,5;35,1;13;72
21-09-2024 04:00;18,5;11;0;0;0;14,2;0,2;1,7;13,5;15,2;12,8;67
21-09-2024 05:00;18,7;8;0;0;0;2,9;0,3;5,5;21,2;26,7;12,9;70
21-09-2024 06:00;17,6;16;0;0;0;0,9;0,5;21,3;24,9;46,2;12;73
21-09-2024 07:00;16,8;10;0;0;0;3,5;0,8;39,1;25,8;64,8;14;68
21-09-2024 08:00;23;23;0;0;0;13,9;0,5;16,8;19,7;36,5;16;59
21-09-2024 09:00;25,7;16;0;0;0;19,5;0,5;13,9;20,6;34,5;18,1;52
21-09-2024 10:00;25,7;20;0;0;0;26,3;0,4;8,2;16,9;25;19,2;47
21-09-2024 11:00;25,5;16;0;0;0;33,5;0,2;3,9;5,6;9,5;20,7;42
21-09-2024 12:00;19,6;6;0;0;0;32,8;0,3;6,1;6;12,1;20,6;42
21-09-2024 13:00;16,4;3;0;0;0;35,8;0,2;3,3;5,2;8,5;22,6;38
21-09-2024 14:00;17,7;10;0;0;0;37,1;0,2;2,7;4,3;6,9;23;38
21-09-2024 15:00;16,8;6;0;0;0;36,9;0,2;4,8;6,3;11,1;21;41
21-09-2024 16:00;13,2;2;0;0;0;38,9;0,2;3,8;6,1;9,9;21,1;40
21-09-2024 17:00;10,6;4;0;0;0;36,3;0,3;6,6;7,7;14,3;20,5;40
21-09-2024 18:00;12,8;4;0;0;0;31,9;0,3;6,8;10,4;17,2;18,9;46
21-09-2024 19:00;9,8;9;0;0;0;28,9;0,4;8,1;12,6;20,7;16,5;56
21-09-2024 20:00;14,1;6;0;0;0;21,6;0,5;9,9;18,5;28,4;15,7;59
21-09-2024 21:00;13;13;0;0;0;22,8;0,5;8,7;16,6;25,2;15,2;59
21-09-2024 22:00;11,7;8;0;0;0;24,6;0,3;3,9;13,7;17,6;15,4;59
21-09-2024 23:00;9,1;6;0;0;0;24,9;0,3;3;11,9;14,9;15;59
21-09-2024 24:00;12,1;7;0;0;0;30,4;0,2;1,3;6,6;7,9;14,6;62
22-09-2024 01:00;10,3;5;0;0;0;26,5;0,2;1,1;7,7;8,8;14,1;64
22-09-2024 02:00;14,3;5;0;0;0;24,4;0,2;0,5;8,6;9,1;13,5;66
22-09-2024 03:00;11,3;7;0;0;0;23;0,2;0,8;7,4;8,2;12,9;67
22-09-2024 04:00;9,1;6;0;0;0;18,5;0,2;0,5;9,8;10,3;12,9;67
22-09-2024 05:00;7,9;5;0;0;0;15,7;0,2;0,7;11,9;12,6;12,6;69
22-09-2024 06:00;7,7;5;0;0;0;15,3;0,3;3,1;13,7;16,8;12,5;68
22-09-2024 07:00;9;9;0;0;0;10,3;0,4;8,2;18;26,2;13,2;67
22-09-2024 08:00;17;17;0;0;0;16,6;0,5;13,1;17,6;30,6;16,5;58
22-09-2024 09:00;21,7;16;0;0;0;25,6;0,3;8;12,6;20,6;18,1;53
22-09-2024 10:00;26,6;12;0;0;0;40,4;0,2;2,2;4,2;6,4;21,9;39
22-09-2024 11:00;20,8;7;0;0;0;42,3;0,1;1,2;2,7;3,8;22,6;37
22-09-2024 12:00;15,4;6;0;0;0;40,9;0,2;2,8;3,6;6,3;22,2;37
22-09-2024 13:00;11,9;5;0;0;0;32,8;0,2;2,7;6,4;9,1;18,7;51
22-09-2024 14:00;9,2;4;0;0;0;29,9;0,3;5;7,4;12,4;21,3;44
22-09-2024 15:00;10,3;1;0;0;0;37,4;0,2;2,4;3,4;5,8;23,2;37
22-09-2024 16:00;9,7;0;0;0;0;40,3;0,1;2,5;3,5;5,9;22,4;36
22-09-2024 17:00;7,8;5;0;0;0;41,8;0,2;2,7;5,2;8;20,6;36
22-09-2024 18:00;5,5;5;0;0;0;29,8;0,5;3,8;17;20,9;17,8;53
22-09-2024 19:00;0;18;0;0;0;20,6;0,7;7,3;24,1;31,4;15,7;64
22-09-2024 20:00;0;15;0;0;0;15,7;0,7;5,7;27;32,7;14,7;64
22-09-2024 21:00;0;21;0;0;0;12,1;0,7;6,8;27,5;34,3;13,7;67
22-09-2024 22:00;17,1;16;0;0;0;13,3;0,6;2,7;26,1;28,7;13,9;65
22-09-2024 23:00;16,1;16;0;0,5;0;27,1;0,3;0,4;14,2;14,5;14;63
22-09-2024 24:00;16,8;7;0;2,3;0;34,9;0,2;0,2;10,2;10,5;11,3;74
23-09-2024 01:00;18,1;6;0;1,1;0;35;0;0,2;8,2;8,4;10,1;79
23-09-2024 02:00;14,4;6;0;0,4;0;29,1;0;0,1;9,2;9,3;10,5;80
23-09-2024 03:00;15,9;5;0;0;0;23,5;0;0,1;11,2;11,3;10,4;81
23-09-2024 04:00;12,9;6;0;0;0;28,9;0;0,7;7,6;8,3;11;77
23-09-2024 05:00;9,3;5;0;0;0;27,7;0;1,7;10,4;12,1;11,6;73
23-09-2024 06:00;7,4;5;0;0;0;4,2;0,3;15,9;29,5;45,4;11,5;75
23-09-2024 07:00;14;14;0;0;0;2,6;0,9;45,7;34,3;80;12,7;71
23-09-2024 08:00;17,8;16;0;0;0;6,8;1,3;66,7;40,2;106,8;15,6;63
23-09-2024 09:00;21,8;16;0;0;0;17,5;0,9;37,1;38,6;75,8;18,9;51
23-09-2024 10:00;28,6;0;0;0;0;28,2;0,7;23;39,7;62,7;19,9;48
23-09-2024 11:00;38,8;28;0;0,1;0;37,6;0,3;9,5;19,6;29,1;21,6;42
23-09-2024 12:00;31,8;8;0;0;0;40;0;2,7;5,5;8,2;22,6;36
23-09-2024 13:00;23,5;6;0;0;0;39,2;0;3,5;5,6;9,1;22,1;38
23-09-2024 14:00;24,3;4;0;0;0;39;0;2,7;5,5;8,2;22,4;36
23-09-2024 15:00;21,1;4;0;0;0;35,7;0,1;3,7;8,4;12,2;21,5;38
23-09-2024 16:00;16,2;6;0;0;0;38,5;0,1;4,2;7,4;11,6;22,3;36
23-09-2024 17:00;11,6;7;0;0;0;36,1;0,1;4,8;9;13,9;20,6;39
23-09-2024 18:00;11,4;8;0;0;0;27,5;0,2;8,6;14,1;22,6;18,6;45
23-09-2024 19:00;9,6;7;0;0;0;23,3;0,2;2,8;15,2;18;15,4;54
23-09-2024 20:00;11;9;0;0;0;22;0,1;9,6;14,1;23,7;14,2;59
23-09-2024 21:00;10,3;9;0;0;0;23,1;0,1;2,7;12,2;14,9;13,9;58
23-09-2024 22:00;15,4;9;0;0;0;15,2;0,2;2,6;16,5;19;13,1;59
23-09-2024 23:00;12,9;8;0;0;0;19,6;0,1;1,8;14;15,8;12,9;57
23-09-2024 24:00;14;6;0;0;0;19,7;0,1;2,5;14,3;16,9;12,5;58
24-09-2024 01:00;13;13;0;0;0;12,3;0,3;2;17,4;19,4;12,3;61
24-09-2024 02:00;15,4;7;0;0;0;21,7;0,2;0,6;10,3;10,9;11,9;63
24-09-2024 03:00;12,6;1;0;0;0;16;0,2;1,2;13,5;14,6;11,2;67
24-09-2024 04:00;11,8;3;0;0;0;13,1;0,2;1;13,5;14,5;9,9;72
24-09-2024 05:00;11,5;6;0;0;0;2,9;0,4;25,9;23;48,9;10;74
24-09-2024 06:00;19;19;0;0;0;1,8;1,6;206,4;41;247,7;9,1;78
24-09-2024 07:00;64,3;0;0;0;0;1,9;1,4;111;29,3;140,2;12,8;67
24-09-2024 08:00;62,5;38;0;0;0;7,7;1,1;57,9;31,6;89,2;17,7;50
24-09-2024 09:00;62,6;35;0;0;0;19,8;1,1;40,9;41;81,9;20,3;42
24-09-2024 10:00;58,7;29;0;0;0;36,2;0,7;17,8;30,3;48,1;21,9;37
24-09-2024 11:00;49,4;14;0;0;0;36,5;0,4;7,8;13,6;21,4;22;35
24-09-2024 12:00;36,1;8;0;0;0;33,1;0,2;5,3;5,8;11,1;22;35
24-09-2024 13:00;26,3;1;0;0;0;34;0,2;4,7;6,1;10,9;21,7;36
24-09-2024 14:00;19,1;4;0;0;0;30;0,3;3,7;7,2;10,9;20,7;38
24-09-2024 15:00;17,2;8;0;0;0;30,9;0,3;4,2;6,3;10,5;21,6;37
24-09-2024 16:00;13,8;5;0;0;0;33,1;0,2;3,6;5,7;9,3;21,1;39
24-09-2024 17:00;16,7;2;0;0;0;26,6;0,3;4,2;11,8;16;19,2;42
24-09-2024 18:00;20,7;12;0;0;0;15,6;0,6;9,2;20,3;29,5;17;49
24-09-2024 19:00;25,4;12;0;0;0;8,7;0,8;12,3;25,4;37,8;15,4;54
24-09-2024 20:00;27,4;10;0;0;0;4,8;0,8;17,2;28,9;46,1;14,8;56
24-09-2024 21:00;20,9;10;0;0;0;11,2;0,5;4,1;20,6;24,7;14,3;56
24-09-2024 22:00;30,8;12;0;0;0;7,9;0,5;9,3;21,4;30,7;13,5;61
24-09-2024 23:00;25,7;9;0;0;0;5,3;0,5;7;22,8;29,8;13,1;61
24-09-2024 24:00;18,7;11;0;0;0;11,2;0,4;2,5;14,9;17,3;12,4;61
25-09-2024 01:00;18,2;11;0;0;0;8,5;0,3;2,6;15,6;18,3;11,7;64
25-09-2024 02:00;14,4;7;0;0;0;8,4;0,3;5,8;16;21,8;11,4;66
25-09-2024 03:00;11;6;0;0;0;3,9;0,3;3,6;19;22,6;10,9;69
25-09-2024 04:00;14,4;6;0;0;0;1,1;0,3;9;21,4;30,3;10;72
25-09-2024 05:00;12,2;8;0;0;0;0,6;0,4;18,3;21,9;40,2;9,5;75
25-09-2024 06:00;15,2;11;0;0;0;0,7;0,7;59,6;24,7;84,2;9,3;75
25-09-2024 07:00;31,4;25;0;0;0;1,9;1,3;98,6;27,3;125,8;13,5;63
25-09-2024 08:00;38,6;30;0;0;0;6,5;1,6;79,7;36,1;115,8;17,9;50
25-09-2024 09:00;48,2;33;0;0;0;14,7;1,4;46,5;43,7;90,2;19,7;44
25-09-2024 10:00;51,6;36;0;0;0;19,1;1,1;26,5;45,2;71,7;18,7;46
25-09-2024 11:00;54,4;33;0;0;0;32,1;0,8;18;33,7;51,7;21,6;39
25-09-2024 12:00;50,3;24;0;0;0;27;0,3;7,9;7,8;15,7;21,4;38
25-09-2024 13:00;37,8;8;0;0;0;30;0,3;3,7;5;8,8;22,8;35
25-09-2024 14:00;36,2;6;0;0;0;32,5;0,3;4,2;5,1;9,3;22,7;35
25-09-2024 15:00;34,5;9;0;0;0;27;0,3;3,8;7,7;11,5;20,3;42
25-09-2024 16:00;25,3;7;0;0;0;21,6;0,4;6,9;12,7;19,6;18,3;47
25-09-2024 17:00;17,6;6;0;0;0;14,3;0,7;15,6;21,9;37,5;17,7;53
25-09-2024 18:00;27,4;12;0;0;0;4,4;1,2;28,5;38,4;66,9;16,6;61
25-09-2024 19:00;39,7;24;0;0;0;2,4;1,3;27,9;29,3;57,1;15,8;62
25-09-2024 20:00;44,9;21;0;0,1;0;1,9;0,9;28;32,3;60,2;14,7;70
25-09-2024 21:00;34,8;24;0;0;0;5,8;0,9;30,1;28,2;58,2;14,1;71
25-09-2024 22:00;31,2;15;0;0;0;18,1;0,4;3,4;10,3;13,7;14,6;65
25-09-2024 23:00;29,5;8;0;0;0;14,2;0,4;2,4;12,7;15,2;14,5;65
25-09-2024 24:00;25,2;5;0;0;0;4;0,5;3,8;20,1;24;13,4;70
26-09-2024 01:00;18,9;10;0;0;0;1,1;0,5;14,5;22,5;37;13,2;71
26-09-2024 02:00;16,2;8;0;0;0;1,1;0,4;8,3;20,1;28,4;13;71
26-09-2024 03:00;24,5;9;0;0;0;0,5;0,4;12,4;19,8;32,2;12,4;73
26-09-2024 04:00;22,7;15;0;0;0;1,1;0,3;6,8;18,2;24,9;12,7;72
26-09-2024 05:00;21,4;11;0;0;0;0,6;0,3;10,3;18,2;28,5;13;71
26-09-2024 06:00;17,5;8;0;0;0;0,8;0,5;25;20,1;45,2;13,2;69
26-09-2024 07:00;15,2;9;0;0;0;2,2;1,4;71,2;26,9;98,2;15,6;61
26-09-2024 08:00;29,9;24;0;0;0;5,1;1,3;46,4;26,2;72,6;15,8;61
26-09-2024 09:00;27,3;23;0;0;0;10,5;0,9;0;0;0;17,7;53
26-09-2024 10:00;35,6;21;0;0;0;27,3;0,6;0;0;0;21,2;43
26-09-2024 11:00;29,7;14;0;0;0;40;0,3;0;0;0;22,5;38
26-09-2024 12:00;21,6;8;0;0;0;30,6;0;0;0;0;23;33
26-09-2024 13:00;15,8;0;0;0,8;0;24,5;0;0;0;0;19,3;54
26-09-2024 14:00;40,3;0;0;1,5;0;23,8;0;0;0;0;16;74
26-09-2024 15:00;0;0;0;0,4;0;0;0,5;0;0;0;17,3;70
26-09-2024 16:00;0;30;0;1,3;0;0;0,7;0;0;0;15,1;71
26-09-2024 17:00;56,6;23;0;1,8;0;0;1;0;0;0;13,3;81
26-09-2024 18:00;45,5;17;0;1;0;1;1,4;43,7;41,4;85,1;13;82
26-09-2024 19:00;37,9;21;0;0,3;0;0,7;1,5;47,6;43,8;91,4;12,9;83
26-09-2024 20:00;31,5;20;0;0,2;0;0,8;1,5;66,4;44,9;111,4;13,1;82
26-09-2024 21:00;38,3;27;0;0,3;0;0,7;1,6;85,1;47,9;133;13;83
26-09-2024 22:00;38,1;29;0;0,2;0;0,5;1,6;88,5;40,6;129,1;13,1;83
26-09-2024 23:00;37,5;33;0;0,1;0;0,4;1,5;78,8;35,8;114,6;13,3;83
26-09-2024 24:00;33,9;33;0;0;0;0,4;0,9;42,2;32,2;74,4;13,1;83
27-09-2024 01:00;30,1;21;0;0;0;0,3;0,8;36,2;31,4;67,5;12,9;82
27-09-2024 02:00;28;28;0;0;0;0,4;0,5;16,6;28,6;45,1;12,8;82
27-09-2024 03:00;31,2;24;0;0;0;0,9;0,4;12;27,9;39,9;12,7;81
27-09-2024 04:00;24,8;14;0;0;0;0,6;0,4;10,5;25,9;36,4;12,2;82
27-09-2024 05:00;27;27;0;0;0;0,6;0,4;15,7;25,1;40,8;12,2;82
27-09-2024 06:00;24,6;23;0;0;0;0,6;0,8;71,6;34,3;105,7;12,1;81
27-09-2024 07:00;36,3;33;0;0;0;1,3;1,1;55,3;32,9;88,3;12,5;79
27-09-2024 08:00;43,6;37;0;0;0;2,2;1,6;70,7;33,8;104,5;14,1;75
27-09-2024 09:00;52,9;41;0;0;0;3,7;1,2;9,6;2,6;12,2;15,7;69
27-09-2024 10:00;56,1;0;0;0;0;16,1;0,5;0;0;0;19,3;55
27-09-2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 23:00;0;0;0;0;0;0;0;0;0;0;0;0
27-09-2024 24:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 01:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 02:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 03:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 04:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 05:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 06:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 07:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 08:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 09:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 10:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 23:00;0;0;0;0;0;0;0;0;0;0;0;0
28-09-2024 24:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 01:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 02:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 03:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 04:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 05:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 06:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 07:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 08:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 09:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 10:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0
29-09-2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0
